order_id,customer_id,order_date,ship_date,ship_mode,total_amount,status
CA-2014-124023,PJ-19015,04-07-2014,04-10-2014,First Class,8.96,Delivered
CA-2014-124688,CC-12610,8/27/2014,8/29/2014,First Class,579.95,Delivered
CA-2016-151169,MY-18295,10/21/2016,10/26/2016,Standard Class,7.92,Delivered
US-2016-134761,DB-13210,11/30/2016,11/30/2016,Same Day,36.192,Delivered
CA-2017-120705,MG-17875,09-05-2017,09-11-2017,Standard Class,147.184,Delivered
CA-2015-157322,RH-19600,07-02-2015,07-06-2015,Standard Class,408.422,Delivered
CA-2017-142034,KB-16240,9/24/2017,9/28/2017,Standard Class,72,Delivered
CA-2016-107328,CA-12055,08-08-2016,8/15/2016,Standard Class,513.024,Delivered
CA-2016-108616,JK-15730,9/29/2016,10-03-2016,Standard Class,209.97,Delivered
CA-2017-125115,RD-19930,04-10-2017,04-10-2017,Same Day,10.368,Delivered
CA-2016-150945,JK-16120,12/18/2016,12/20/2016,Second Class,900.08,Delivered
CA-2014-166863,SC-20020,6/20/2014,6/24/2014,Standard Class,201.584,Delivered
CA-2017-140326,HW-14935,09-04-2017,09-06-2017,First Class,825.174,Delivered
CA-2016-168536,SC-20800,12/20/2016,12/24/2016,Standard Class,66.3,Delivered
US-2016-113649,HA-14920,08-09-2016,08-12-2016,First Class,30.816,Delivered
CA-2015-124975,MG-17875,6/22/2015,6/25/2015,First Class,796.425,Delivered
CA-2015-168767,DM-12955,04-10-2015,4/15/2015,Standard Class,12.832,Delivered
CA-2016-114482,DM-13345,11/21/2016,11/25/2016,Second Class,40.46,Delivered
CA-2016-137673,ML-17395,09-05-2016,09-10-2016,Standard Class,116,Delivered
CA-2016-132731,GA-14515,11/24/2016,11/28/2016,Standard Class,657.552,Delivered
CA-2017-148922,SU-20665,12-10-2017,12/15/2017,Second Class,599.97,Delivered
CA-2016-130680,BD-11320,6/24/2016,6/29/2016,Standard Class,38.24,Delivered
CA-2015-141145,DB-13405,9/17/2015,9/23/2015,Standard Class,87.168,Delivered
US-2016-152835,RP-19855,5/19/2016,5/23/2016,Standard Class,21.4,Delivered
CA-2016-155565,EH-13765,5/28/2016,5/28/2016,Same Day,54.9,Delivered
CA-2014-110849,JL-15835,4/18/2014,4/23/2014,Standard Class,287.968,Delivered
CA-2016-145842,FM-14380,6/17/2016,6/20/2016,Second Class,40.74,Delivered
CA-2014-158771,SB-20290,05-09-2014,05-09-2014,Same Day,83.25,Delivered
CA-2016-157511,SV-20365,9/18/2016,9/20/2016,First Class,5.352,Delivered
CA-2017-121216,MM-17920,12/23/2017,12/25/2017,Second Class,28.672,Delivered
CA-2017-155292,RD-19810,10/30/2017,11-01-2017,First Class,105.98,Delivered
CA-2016-152555,ME-17320,3/29/2016,04-02-2016,Second Class,45.528,Delivered
CA-2017-107832,FH-14275,11/23/2017,11/26/2017,Second Class,7.476,Delivered
CA-2014-120838,PO-18865,3/23/2014,3/26/2014,Second Class,330.4,Delivered
CA-2017-118542,CC-12550,12-01-2017,12-05-2017,Standard Class,45.36,Delivered
CA-2017-152737,TS-21505,11-07-2017,11-12-2017,Standard Class,21.792,Delivered
CA-2017-109757,MD-17350,09-04-2017,09-09-2017,Second Class,8.256,Delivered
CA-2016-130029,GT-14755,07-03-2016,07-06-2016,First Class,12.96,Delivered
CA-2017-103877,RD-19660,09-07-2017,9/14/2017,Standard Class,1577.94,Delivered
CA-2016-137176,DB-12910,09-09-2016,9/14/2016,Second Class,15.008,Delivered
CA-2017-168109,JK-15640,07-03-2017,07-03-2017,Same Day,59.98,Delivered
US-2017-126081,FC-14335,6/29/2017,07-04-2017,Standard Class,5.184,Delivered
CA-2017-117023,JW-15955,08-07-2017,08-12-2017,Standard Class,11.68,Delivered
CA-2015-143532,DC-12850,3/19/2015,3/24/2015,Standard Class,14.496,Delivered
CA-2016-103163,FM-14290,06-07-2016,06-11-2016,Standard Class,4.784,Delivered
CA-2016-104157,MT-17815,7/25/2016,7/29/2016,Standard Class,7.89,Delivered
CA-2017-117807,DK-13090,10-01-2017,10-07-2017,Standard Class,104.85,Delivered
CA-2015-121650,KD-16495,12-10-2015,12/16/2015,Standard Class,3.9,Delivered
CA-2017-161823,AG-10300,09-03-2017,09-08-2017,Standard Class,5.96,Delivered
CA-2017-121839,MH-18115,9/24/2017,9/28/2017,Standard Class,1169.694,Delivered
CA-2017-158729,AC-10450,12/19/2017,12/21/2017,First Class,1665.62,Delivered
CA-2017-146535,FM-14290,11/24/2017,11/30/2017,Standard Class,2.88,Delivered
CA-2014-154186,RA-19285,12/13/2014,12/15/2014,Second Class,2.92,Delivered
CA-2016-108434,JG-15160,12-05-2016,12-07-2016,Second Class,465.18,Delivered
CA-2016-164154,NZ-18565,09-11-2016,9/17/2016,Standard Class,22.428,Delivered
CA-2017-148012,KM-16225,12-09-2017,12/15/2017,Standard Class,2.624,Delivered
CA-2014-102869,LC-17140,09-09-2014,9/14/2014,Second Class,15.552,Delivered
CA-2017-138310,NP-18700,6/26/2017,6/30/2017,Standard Class,431.928,Delivered
CA-2014-159835,RB-19330,11/17/2014,11/24/2014,Standard Class,12.448,Delivered
CA-2017-112956,TH-21550,8/21/2017,8/27/2017,Standard Class,277.4,Delivered
CA-2016-119683,CK-12595,03-12-2016,3/16/2016,Second Class,29.34,Delivered
CA-2014-163559,ST-20530,9/23/2014,9/28/2014,Second Class,139.44,Delivered
CA-2014-140228,GB-14530,4/28/2014,05-03-2014,Standard Class,6.912,Delivered
US-2016-131674,NC-18535,11/29/2016,12-01-2016,Second Class,58.416,Delivered
CA-2015-110093,AB-10255,12-03-2015,12-08-2015,Standard Class,16.448,Delivered
CA-2017-112529,SC-20770,11/19/2017,11/21/2017,First Class,718.116,Delivered
CA-2016-154536,JC-15340,09-05-2016,09-09-2016,Standard Class,9.555,Delivered
CA-2017-141929,RA-19285,09-04-2017,09-08-2017,Standard Class,487.984,Delivered
CA-2016-109743,SH-19975,9/22/2016,9/29/2016,Standard Class,40.776,Delivered
CA-2014-159184,JC-15775,9/14/2014,9/19/2014,Standard Class,142.4,Delivered
CA-2017-113530,BC-11125,5/19/2017,5/21/2017,Second Class,681.408,Delivered
CA-2014-169726,JH-15985,08-09-2014,8/13/2014,Standard Class,2060.744,Delivered
CA-2017-155957,CC-12610,11/26/2017,11/30/2017,Standard Class,52.272,Delivered
CA-2017-132178,DB-12970,05-03-2017,05-08-2017,Second Class,69.52,Delivered
CA-2016-145177,PP-18955,11-10-2016,11/14/2016,Standard Class,9.216,Delivered
CA-2014-156594,MC-17845,12/20/2014,12/23/2014,Second Class,487.984,Delivered
CA-2014-146528,VF-21715,7/25/2014,7/27/2014,Second Class,6.48,Delivered
CA-2015-168459,MC-17275,11/22/2015,11/27/2015,Standard Class,2.946,Delivered
CA-2017-109960,DB-13210,12-09-2017,12-11-2017,Second Class,104.88,Delivered
CA-2017-133004,AJ-10945,8/31/2017,09-05-2017,Standard Class,638.73,Delivered
CA-2017-168102,CP-12340,4/24/2017,4/30/2017,Standard Class,113.568,Delivered
CA-2017-158036,DB-13555,09-08-2017,9/14/2017,Standard Class,9.096,Delivered
CA-2015-128083,EB-13750,03-12-2015,3/17/2015,Standard Class,8.688,Delivered
CA-2016-161676,JP-15460,7/18/2016,7/23/2016,Standard Class,33.8,Delivered
CA-2016-155005,SC-20050,6/13/2016,6/15/2016,Second Class,377.97,Delivered
US-2017-129777,FM-14290,07-03-2017,07-09-2017,Standard Class,258.9,Delivered
CA-2014-129364,TB-21250,12-08-2014,12/13/2014,Standard Class,27.888,Delivered
CA-2016-104969,EH-14125,04-08-2016,4/14/2016,Standard Class,8.872,Delivered
CA-2017-154109,ML-17410,11-06-2017,11-11-2017,Standard Class,127.372,Delivered
CA-2015-156440,MH-17620,12-05-2015,12-09-2015,Standard Class,44.46,Delivered
CA-2015-132626,BT-11680,07-09-2015,7/14/2015,Standard Class,15.8,Delivered
CA-2016-102792,JC-15340,12/13/2016,12/19/2016,Standard Class,9.84,Delivered
CA-2016-108567,DB-13210,5/20/2016,5/24/2016,Standard Class,2.694,Delivered
CA-2017-140760,DO-13435,06-02-2017,06-05-2017,Second Class,25.344,Delivered
US-2015-131359,FA-14230,10/30/2015,11-02-2015,Second Class,59.994,Delivered
CA-2016-142097,QJ-19255,10/15/2016,10/20/2016,Standard Class,232.96,Delivered
CA-2015-151680,TC-21475,11/19/2015,11/21/2015,Second Class,141.96,Delivered
CA-2014-140039,ON-18715,9/13/2014,9/17/2014,Standard Class,79.4,Delivered
CA-2017-160416,AD-10180,11/13/2017,11/18/2017,Second Class,163.96,Delivered
CA-2017-169411,AC-10615,12/24/2017,12/29/2017,Standard Class,37.93,Delivered
CA-2016-126543,MF-17665,01-09-2016,1/13/2016,Second Class,15.168,Delivered
CA-2015-104941,DH-13075,6/13/2015,6/19/2015,Standard Class,24.78,Delivered
CA-2017-160087,EN-13780,3/18/2017,3/22/2017,Standard Class,23.832,Delivered
CA-2014-120544,SS-20140,11/23/2014,11/27/2014,Standard Class,6.368,Delivered
CA-2017-113670,RS-19765,10/15/2017,10/17/2017,First Class,510.24,Delivered
CA-2017-166198,JW-15955,4/21/2017,4/24/2017,First Class,11.54,Delivered
CA-2014-135608,JK-15625,12-08-2014,12-10-2014,Second Class,45.68,Delivered
CA-2017-144568,JO-15550,5/29/2017,06-02-2017,Standard Class,23.55,Delivered
CA-2016-142370,TP-21130,9/19/2016,9/23/2016,Standard Class,5.04,Delivered
CA-2016-105900,BS-11590,9/17/2016,9/23/2016,Standard Class,33.4,Delivered
CA-2016-151155,AB-10255,12/20/2016,12/24/2016,Standard Class,18.92,Delivered
CA-2017-144036,FO-14305,11/22/2017,11/26/2017,Standard Class,35.712,Delivered
US-2014-169789,MF-17665,12/30/2014,01-04-2015,Standard Class,551.985,Delivered
CA-2017-127264,SA-20830,04-03-2017,04-05-2017,First Class,7.056,Delivered
CA-2016-151512,SH-19975,12/26/2016,01-02-2017,Standard Class,18.72,Delivered
CA-2016-165169,JL-15235,06-05-2016,06-11-2016,Standard Class,360.38,Delivered
CA-2015-109575,KH-16630,9/18/2015,9/23/2015,Standard Class,41.96,Delivered
CA-2017-168193,RM-19750,03-06-2017,03-11-2017,Second Class,26.38,Delivered
CA-2016-115476,VM-21835,3/17/2016,3/17/2016,Same Day,129.98,Delivered
CA-2016-133340,LH-17155,12-09-2016,12/13/2016,Standard Class,10.9,Delivered
CA-2016-137848,WB-21850,1/15/2016,1/21/2016,Standard Class,16.52,Delivered
CA-2014-113047,AP-10915,10/24/2014,10/24/2014,Same Day,11.85,Delivered
CA-2016-149979,RA-19915,9/23/2016,9/28/2016,Second Class,118.25,Delivered
CA-2017-161956,DR-12880,8/27/2017,8/29/2017,Second Class,198.46,Delivered
CA-2016-116799,JG-15310,03-03-2016,03-06-2016,First Class,42.784,Delivered
CA-2016-111283,LC-16870,2/29/2016,03-04-2016,Standard Class,111.104,Delivered
CA-2015-167745,GB-14530,9/18/2015,9/23/2015,Standard Class,11.68,Delivered
CA-2017-104577,CK-12205,05-12-2017,5/17/2017,Standard Class,87.6,Delivered
CA-2016-156251,TS-21160,8/13/2016,8/18/2016,Second Class,241.96,Delivered
CA-2017-125878,MH-18025,2/25/2017,03-02-2017,Standard Class,1.788,Delivered
CA-2016-163153,DM-12955,3/21/2016,3/25/2016,Standard Class,99.372,Delivered
CA-2015-103205,JJ-15760,12-08-2015,12-10-2015,Second Class,119.96,Delivered
CA-2014-153913,KB-16585,12/16/2014,12/20/2014,Second Class,1013.832,Delivered
CA-2016-155530,CM-12160,12/17/2016,12/21/2016,Standard Class,2003.52,Delivered
US-2016-101196,FM-14215,05-12-2016,5/17/2016,Standard Class,82.368,Delivered
CA-2014-115357,RF-19735,08-06-2014,08-11-2014,Second Class,62.91,Delivered
US-2014-102715,JK-15370,04-11-2014,4/13/2014,Second Class,6.912,Delivered
CA-2015-107937,JB-16045,05-03-2015,05-08-2015,Standard Class,665.88,Delivered
US-2017-148768,PN-18775,11/30/2017,12-02-2017,Second Class,71.976,Delivered
CA-2017-118521,LF-17185,2/16/2017,2/20/2017,Standard Class,37.94,Delivered
CA-2014-149643,RH-19510,11/16/2014,11/20/2014,Standard Class,273.96,Delivered
CA-2015-135314,MC-17575,07-09-2015,7/14/2015,Second Class,269.982,Delivered
CA-2017-165204,MN-17935,11/13/2017,11/16/2017,Second Class,8.904,Delivered
CA-2017-125752,EH-14125,7/31/2017,08-04-2017,Standard Class,41.424,Delivered
CA-2017-112487,TC-21535,12/26/2017,12/30/2017,Standard Class,3.132,Delivered
CA-2016-144218,JD-15895,10/31/2016,11-04-2016,Standard Class,1085.42,Delivered
CA-2016-169971,IL-15100,09-04-2016,09-09-2016,Standard Class,3.912,Delivered
US-2016-133508,SW-20350,4/17/2016,4/21/2016,Standard Class,29.05,Delivered
CA-2014-107139,DP-13390,07-05-2014,07-11-2014,Standard Class,180.96,Delivered
CA-2015-111325,BT-11395,2/27/2015,2/28/2015,First Class,4.419,Delivered
CA-2015-163762,JE-15475,11/27/2015,12-01-2015,Standard Class,29.79,Delivered
US-2014-117163,EJ-13720,1/27/2014,02-02-2014,Standard Class,57.23,Delivered
CA-2017-121314,BE-11410,9/23/2017,9/26/2017,First Class,251.64,Delivered
CA-2017-147760,KL-16555,11-04-2017,11-05-2017,First Class,523.764,Delivered
CA-2016-156503,NC-18415,10/14/2016,10/20/2016,Standard Class,102.592,Delivered
CA-2015-113628,AH-10690,11-12-2015,11/19/2015,Standard Class,11.76,Delivered
CA-2017-147753,PK-19075,03-05-2017,03-05-2017,Same Day,25.06,Delivered
CA-2015-103961,NG-18430,11-05-2015,11-09-2015,Standard Class,19.824,Delivered
CA-2016-152471,ZD-21925,07-08-2016,07-08-2016,Same Day,823.96,Delivered
CA-2015-102582,NW-18400,9/15/2015,9/19/2015,Standard Class,801.96,Delivered
CA-2017-141873,HG-14845,10-09-2017,10/14/2017,Standard Class,12.816,Delivered
CA-2015-140984,CC-12685,9/14/2015,9/18/2015,Standard Class,991.2,Delivered
CA-2014-132801,JG-15805,10-07-2014,10-12-2014,Standard Class,107.44,Delivered
CA-2017-141733,RW-19540,05-07-2017,05-11-2017,Standard Class,1458.65,Delivered
US-2015-111927,LS-17230,11/14/2015,11/19/2015,Standard Class,76.14,Delivered
CA-2014-105984,MY-18295,11/24/2014,11/24/2014,Same Day,1049.97,Delivered
CA-2014-100363,JM-15655,04-08-2014,4/15/2014,Standard Class,2.368,Delivered
CA-2014-126760,KM-16720,7/26/2014,08-02-2014,Standard Class,911.984,Delivered
US-2014-109162,KE-16420,06-08-2014,06-12-2014,Standard Class,170.352,Delivered
CA-2014-101931,TS-21370,10/28/2014,10/31/2014,First Class,7.184,Delivered
CA-2017-129000,SZ-20035,11/25/2017,11/27/2017,Second Class,501.81,Delivered
CA-2017-161053,JE-15745,9/22/2017,9/23/2017,First Class,691.96,Delivered
CA-2015-142377,MS-17980,12-04-2015,12-09-2015,Standard Class,85.96,Delivered
CA-2015-127593,DH-13675,9/21/2015,9/21/2015,Same Day,85.3,Delivered
CA-2017-130526,GT-14755,11/26/2017,11/29/2017,First Class,33.568,Delivered
US-2017-131849,GH-14410,06-06-2017,06-10-2017,Standard Class,4.95,Delivered
US-2017-105389,DM-13015,10/23/2017,10/28/2017,Second Class,3.564,Delivered
CA-2014-140816,TC-21295,12/20/2014,12/20/2014,Same Day,447.944,Delivered
CA-2017-154039,JK-16120,2/17/2017,2/22/2017,Standard Class,480.96,Delivered
CA-2014-135755,NC-18415,05-03-2014,05-10-2014,Standard Class,40.176,Delivered
CA-2017-123246,AJ-10960,10/17/2017,10/19/2017,Second Class,10.64,Delivered
CA-2015-157133,LC-16885,11/28/2015,12-03-2015,Standard Class,151.96,Delivered
CA-2014-124709,GW-14605,7/27/2014,7/29/2014,Second Class,238,Delivered
CA-2017-146360,SC-20305,4/23/2017,4/25/2017,Second Class,155.34,Delivered
CA-2015-132486,JF-15355,10/23/2015,10/27/2015,Second Class,148.32,Delivered
CA-2016-136231,DM-13015,09-05-2016,09-07-2016,Second Class,23.472,Delivered
CA-2016-140641,EP-13915,10/28/2016,11-02-2016,Standard Class,38.19,Delivered
CA-2014-151001,JG-15805,04-05-2014,04-07-2014,First Class,49.632,Delivered
CA-2015-129896,PF-19120,6/15/2015,6/20/2015,Standard Class,9.568,Delivered
CA-2014-152849,DW-13195,07-05-2014,07-12-2014,Standard Class,4.368,Delivered
US-2017-127341,CK-12595,1/29/2017,02-02-2017,Standard Class,12.128,Delivered
CA-2016-167759,CC-12670,03-03-2016,03-08-2016,Second Class,134.85,Delivered
CA-2014-100895,SV-20785,06-02-2014,06-06-2014,Standard Class,8.56,Delivered
US-2016-163881,SP-20860,11/24/2016,11/30/2016,Standard Class,659.9,Delivered
US-2016-144547,MS-17770,11-10-2016,11/14/2016,Standard Class,279.944,Delivered
US-2014-112200,TC-21475,11/22/2014,11/28/2014,Standard Class,9.98,Delivered
CA-2017-110212,SJ-20125,05-01-2017,05-05-2017,Standard Class,48.9,Delivered
CA-2017-134285,DS-13180,12-07-2017,12-12-2017,Standard Class,3.552,Delivered
CA-2017-102267,SC-20800,11/30/2017,12-04-2017,Standard Class,2.368,Delivered
CA-2017-157980,SH-20395,12-07-2017,12-09-2017,First Class,127.984,Delivered
CA-2015-121097,SF-20965,01-03-2015,01-08-2015,Standard Class,10.368,Delivered
CA-2015-151043,MG-17680,11/14/2015,11/20/2015,Standard Class,47.984,Delivered
US-2015-119312,CS-12400,10-02-2015,10-07-2015,Second Class,270.34,Delivered
CA-2015-167010,VT-21700,04-05-2015,04-10-2015,Standard Class,98.112,Delivered
CA-2017-126788,AB-10105,06-05-2017,06-06-2017,First Class,470.376,Delivered
CA-2017-148068,MM-18280,9/18/2017,9/25/2017,Standard Class,19.44,Delivered
US-2017-142573,ML-17410,7/18/2017,7/23/2017,Standard Class,801.6,Delivered
US-2015-148817,KD-16495,12-01-2015,12-07-2015,Standard Class,61.68,Delivered
CA-2016-110044,RF-19735,6/28/2016,07-02-2016,Second Class,359.976,Delivered
CA-2017-146920,SC-20305,8/28/2017,09-01-2017,Standard Class,25.344,Delivered
CA-2014-103940,BN-11515,9/17/2014,9/21/2014,Standard Class,30.28,Delivered
CA-2016-162082,JS-15880,3/14/2016,3/17/2016,First Class,241.332,Delivered
CA-2016-132094,VG-21805,8/26/2016,09-02-2016,Standard Class,5.472,Delivered
CA-2017-123001,AW-10840,09-02-2017,09-08-2017,Standard Class,9.4,Delivered
CA-2015-118955,LS-17230,6/16/2015,6/20/2015,Standard Class,28.752,Delivered
US-2016-143448,MH-17455,12-10-2016,12-10-2016,Same Day,1424.9,Delivered
CA-2017-117863,TS-21340,5/18/2017,5/23/2017,Standard Class,14.56,Delivered
CA-2017-160458,EH-13945,5/27/2017,5/29/2017,Second Class,25.92,Delivered
US-2016-142685,MG-17695,6/23/2016,6/30/2016,Standard Class,835.17,Delivered
CA-2016-133144,DO-13435,5/16/2016,5/21/2016,Second Class,17.34,Delivered
CA-2017-167871,AF-10870,11/18/2017,11/23/2017,Standard Class,44.384,Delivered
CA-2016-119963,SN-20710,11/18/2016,11/22/2016,Standard Class,6.368,Delivered
CA-2014-121167,MO-17500,11/28/2014,11/30/2014,Second Class,17.248,Delivered
US-2016-151862,ON-18715,03-01-2016,03-08-2016,Standard Class,159.984,Delivered
CA-2017-152961,SC-20095,1/15/2017,1/19/2017,Standard Class,12.7,Delivered
CA-2014-133228,MS-17710,04-04-2014,04-09-2014,Standard Class,5.47,Delivered
CA-2016-114951,DN-13690,6/26/2016,07-03-2016,Standard Class,22.14,Delivered
CA-2016-156573,RB-19360,5/29/2016,06-02-2016,Standard Class,11.277,Delivered
CA-2015-113901,NH-18610,10/19/2015,10/24/2015,Standard Class,38.28,Delivered
CA-2017-134838,ED-13885,2/19/2017,2/20/2017,First Class,12.84,Delivered
CA-2016-120257,PW-19240,9/22/2016,9/28/2016,Standard Class,7.872,Delivered
CA-2014-164910,DM-13345,11-12-2014,11/17/2014,Second Class,7.872,Delivered
CA-2016-149902,DW-13540,04-01-2016,04-06-2016,Standard Class,88.04,Delivered
CA-2016-146010,EH-14125,5/20/2016,5/23/2016,First Class,40.635,Delivered
US-2015-163685,KE-16420,06-01-2015,06-05-2015,Standard Class,5.728,Delivered
CA-2014-135090,SP-20920,11/22/2014,11/26/2014,Standard Class,53.82,Delivered
CA-2015-132374,PS-19045,2/22/2015,2/24/2015,Second Class,79.36,Delivered
CA-2016-167556,JM-15250,3/29/2016,04-02-2016,Standard Class,13.48,Delivered
US-2016-116400,EB-13930,10/22/2016,10/24/2016,First Class,39.92,Delivered
CA-2017-101308,FG-14260,10-02-2017,10-07-2017,Standard Class,8.94,Delivered
CA-2014-114517,TH-21235,12/23/2014,12/27/2014,Standard Class,53.316,Delivered
CA-2017-119564,PL-18925,12/15/2017,12/20/2017,Standard Class,22.77,Delivered
CA-2016-135265,CC-12370,07-07-2016,07-09-2016,Second Class,287.968,Delivered
CA-2016-108735,JM-15535,4/17/2016,4/21/2016,Standard Class,257.499,Delivered
CA-2017-112333,KF-16285,04-08-2017,4/14/2017,Standard Class,2591.56,Delivered
US-2016-159415,CS-12175,4/17/2016,4/22/2016,Standard Class,79.12,Delivered
CA-2014-122588,AR-10540,11/25/2014,11/27/2014,Second Class,52.96,Delivered
CA-2014-137589,MS-17770,11-03-2014,11-08-2014,Standard Class,286.344,Delivered
CA-2015-161998,DB-13120,05-01-2015,05-05-2015,Standard Class,63.552,Delivered
CA-2015-105627,DK-12895,03-08-2015,03-12-2015,Standard Class,512.94,Delivered
US-2015-149629,MP-17965,7/17/2015,7/20/2015,Second Class,231.92,Delivered
CA-2014-116834,Dp-13240,10-11-2014,10/16/2014,Standard Class,63.47,Delivered
CA-2016-145730,CC-12220,03-03-2016,03-08-2016,Standard Class,637.896,Delivered
US-2015-168732,KM-16660,12-10-2015,12/16/2015,Standard Class,1.78,Delivered
CA-2015-107468,MK-17905,12/18/2015,12/22/2015,Standard Class,6.848,Delivered
CA-2017-144463,SC-20725,01-01-2017,01-05-2017,Standard Class,474.43,Delivered
CA-2017-100811,CC-12475,11/21/2017,11/24/2017,First Class,8.448,Delivered
CA-2015-153612,BT-11305,12/22/2015,12/27/2015,Standard Class,17.12,Delivered
CA-2015-165624,FH-14350,8/23/2015,8/28/2015,Standard Class,542.94,Delivered
CA-2014-154963,AA-10645,6/22/2014,6/27/2014,Standard Class,170.058,Delivered
CA-2017-130764,JO-15145,10/27/2017,10/28/2017,First Class,556.665,Delivered
CA-2017-139311,SF-20965,08-11-2017,8/13/2017,First Class,29.664,Delivered
CA-2017-124296,CS-12355,12/24/2017,12/28/2017,Standard Class,479.97,Delivered
CA-2016-169957,SN-20710,9/26/2016,9/30/2016,Standard Class,236.88,Delivered
US-2016-108777,JM-15655,12-12-2016,12-12-2016,Same Day,18.693,Delivered
CA-2015-148859,FH-14350,12/28/2015,01-01-2016,Standard Class,24.816,Delivered
CA-2014-110786,AJ-10795,12/29/2014,01-02-2015,Standard Class,24.9,Delivered
CA-2015-137750,JF-15565,6/25/2015,6/30/2015,Standard Class,204.85,Delivered
CA-2015-136378,CS-11845,04-02-2015,04-07-2015,Standard Class,9.156,Delivered
CA-2017-100356,SP-20920,10/21/2017,10/25/2017,Standard Class,23.992,Delivered
US-2015-166520,KE-16420,7/16/2015,7/19/2015,First Class,80.88,Delivered
CA-2017-136350,GA-14515,6/24/2017,6/26/2017,Second Class,276.69,Delivered
CA-2014-122931,SM-20950,9/29/2014,10-03-2014,Standard Class,4.224,Delivered
